Registro,Dispositivo,Fecha de nacimiento,Género,¿Qué tan satisfecho está con su vida actualmente?,¿Hasta qué punto siente que las cosas que hace en su vida diaria valen la pena?,"<b>Pensando en tu bienestar emocional, ¿qué tan feliz o ansioso(a) te sentiste ayer?</b>",<b>¿Qué aspecto cambiarías en Tuluá para mejorar tu bienestar y el de los demás?</b>,¿Mejorarías algo en tu Barrio?,¿En que barrio resides y que harías para mejorarlo?,Duración
2024-10-16 21:42:46,phone,1955-05-11,male,10,10,Muy Feliz,Es necesario mejorar la seguridad de los parqués y polideportivos. Construir espacios para que los adultos mayores puedan hacer ejercicios y tener monitores. Volver el parque Boyacá un sitio para la familia y no una cloaca como está hoy. Embellecedor e iluminar el ingreso a la ciudad .,,,15:38
2024-10-16 21:31:33,phone,1999-12-29,female,10,10,Feliz,El alcalde desde que el está no tenemos tranquilidad,,,00:48
2024-10-16 21:17:39,phone,1985-01-05,male,9,8,Muy Feliz,El desempleo,,,00:32
2024-10-16 21:16:12,phone,1986-04-22,female,9,8,Feliz,La seguridad y la tolerancia,,,00:42
2024-10-16 20:41:40,phone,1971-07-10,male,9,9,Feliz,"El control de los imprudentes en los semáforos que se pasan en rojo, hay sistemas internacionales que hacen que el vehículo se detenga en rojo o se pueden chuzar las llantas y el control de la inseguridad aunque ya se ha reducido un poco la inseguridad pero falta todavía",,,02:57
2024-10-16 13:27:44,phone,1995-06-01,male,5,5,Neutral,"Para mejorar la ciudad de Tuluá y convertirla en un lugar más seguro, tranquilo y con mejores oportunidades, es fundamental enfocarse en varios aspectos clave. Primero, es necesario fortalecer la seguridad a través de una mayor presencia policial y programas de prevención, asegurando así la tranquil",,,03:45
2024-10-16 13:25:50,phone,1953-10-27,male,9,10,Muy Feliz,"Mejorar lugares, de bienestar social. En todos los, sectores, del municipio... Y construir donde no l o los tenga la comunidad",,,02:14
2024-10-16 13:15:51,phone,1967-06-16,female,5,10,Feliz,Empleos para recibir ingresos y mejorar la calidad de vida de los tulueños,,,01:49
2024-10-16 12:06:21,phone,1981-12-04,male,5,3,Un poco ansioso,Generar más empleo para que tengamos ingresos para nuestros hogares,,,02:44
2024-10-16 11:56:17,phone,1953-08-04,female,9,10,Feliz,Que haya seguridad para salir en las horas de la noche,,,02:01
2024-10-16 11:47:26,phone,1978-03-17,female,10,10,Feliz,Inseguridad Fundación para los habitantes de calle Empleo,,,04:01
2024-10-16 11:40:01,phone,1969-09-17,female,6,8,Neutral,Erradicar los Gota gotas de Tuluá. Son una amenaza para las personas,,,05:16
2024-10-16 11:21:46,phone,1966-04-28,female,6,,Un poco ansioso,Relación humanos y animales,,,01:47
2024-10-16 10:32:22,phone,1947-06-24,female,10,10,Feliz,Educación en tránsito ofrecida por expertos y tomar las sanciones en el manejo de bicis..motos  taxis y en lo personal,,,02:11
2024-10-16 10:17:56,phone,1984-12-20,female,5,7,Un poco ansioso,"Que el transporte público mejore su cobertura, horarios y que el domingo tengan transbordos.",,,01:12
2024-10-16 09:58:08,phone,1989-12-28,female,6,8,Neutral,"Mejor señalización en las calles, mejor infraestructura y que mejore el tema de seguridad",,,01:06
2024-10-16 09:47:08,phone,1993-01-30,male,10,10,Feliz,"Necesitamos que Tuluá vuelva a enamorar, vuelva a generar empleo, ver más espacios como parques para compartir con familia",,,00:59
2024-10-16 09:46:33,phone,1968-12-15,female,2,1,Temo por mi vida,Mas oportunidades de trabajo educacion para no llegar a tanta violencia que vivimos.muerte desplazamiento estorcion tanto en la ciudad como en la montaña,,,02:36
2024-10-16 09:46:23,phone,1971-11-16,female,10,9,Un poco ansioso,La seguo,,,01:22
2024-10-16 09:46:05,phone,1954-01-10,male,7,9,Feliz,El orden y la cultura ciudadana,,,01:35
2024-10-16 09:24:14,phone,1967-03-18,female,8,8,Muy Feliz,Le dieran trabajo a los de la 3ra edad muchos necesitan,,,02:01
2024-10-13 16:28:37,phone,1969-06-15,female,5,5,Feliz,"La inseguridad, las extorsiones. La falta de empresas que generen empleo. Y la fslta de amor por lo nuestro. Va para quienes manejan y gobiernan la ciudad. El robo desde lo mismos gobernantes. El desvio de dineros de las arcas municipales. Se debe pensar con sentido comun y amor de pertenencia.",,,03:39
2024-10-13 15:11:59,phone,1972-03-04,female,10,10,Muy Feliz,La economia,,,00:52
2024-10-13 13:16:28,phone,1969-11-21,female,5,5,Un poco ansioso,Seguridad y una ciudad más aseada..,,,02:44
2024-10-13 07:04:04,phone,1978-06-30,female,10,10,Muy Feliz,"Que se acaben los robos y asesinatos, que no tiren basuras a las calles, que los alcaldes pavimenten todas las calles de Tuluá,  que prohiban la música a altos volumen....",,,02:37
2024-10-11 11:43:52,phone,1969-11-30,female,5,10,Muy Feliz,Más ayuda para los animales,,,00:42
2024-10-11 10:58:00,phone,1965-10-23,male,8,8,Feliz,"Mejorar el entorno del hospital Rubén Cruz Vélez, instalar maquinas de ejercicio en el parque de la cultura del barrio Rubén Cruz",,,03:46
2024-10-11 10:13:09,phone,1965-12-06,female,7,8,Feliz,La inseguridad y más fuentes de empleo,,,02:03
2024-10-11 08:49:03,phone,1955-03-08,female,2,,Un poco ansioso,La inseguridad,,,00:53
2024-10-11 08:47:10,phone,1955-10-04,male,,9,Muy Feliz,Que los cuadrantes de la ponal estén más activos x acá x villa Liliana casi no se ven,,,02:21
2024-10-11 08:12:55,phone,1974-05-15,female,8,8,Feliz,La seguridad,,,00:51
2024-10-10 09:50:43,phone,1965-09-22,male,10,10,Muy Feliz,"Fortalecer más la seguridad, mejorar la señalización y trabajar más en recuperar algunos lugares que se han tomado los habitantes en calle",,,03:46
2024-10-10 09:12:53,phone,1969-07-30,female,10,8,Muy Feliz,"Mas programas de cultura ciudadana, calles mas limpias, mayor seguridad,  Mejorar vias en los barrios. Parques mas limpios y seguros.",,,03:17
2024-10-10 03:31:52,phone,1964-05-07,female,2,1,Neutral,Pues que halla más seguridad,,,01:58
2024-10-09 12:51:19,phone,1954-01-05,female,5,8,Neutral,en la autoridad deben de haber disciplina en todas sus labores que hagan tanto los de tránsito como las otras autoridades el orden empieza por cabeza y en este caso el alcalde debe de hacer y cumplir con la responsabilidades que se le otorgan a cada uno de las autoridades gracias,,,02:26
2024-10-09 03:40:43,phone,1975-01-30,male,10,10,Neutral,Seguridad,,,01:43
2024-10-08 19:55:29,phone,1997-10-01,female,10,10,Muy Feliz,,,,01:52
2024-10-08 19:38:48,phone,1954-08-30,male,4,9,Un poco ansioso,La inseguridad,,,03:53
2024-10-08 18:53:19,phone,1958-12-15,male,10,10,Muy Feliz,"Son muchas cosas que faltan en tulua,primero la seguridad, arreglo de las vías rurales, educación en toda la ciudadanía.",,,03:57
2024-10-08 00:47:56,phone,1988-10-27,female,7,8,Feliz,"Desarrollo económico, y apoyo a los emprendedores, así como acceso a vivienda",,,01:31
2024-10-07 22:32:16,phone,1953-06-05,female,5,9,Feliz,Hacer de tulua una ciudad limpia ylibre de tanto robo y asesinato somos una ciudad muy linda y echada para adelante,,,02:07
2024-10-07 22:16:32,phone,1957-09-08,female,9,9,Neutral,Mucha inseguridad,,,00:48
2024-10-07 21:56:24,phone,1970-07-09,female,2,4,Un poco ansioso,La seguridad,,,01:04
2024-10-07 21:08:22,phone,1958-06-30,female,10,,Muy Feliz,Más empleo,,,00:46
2024-10-07 20:36:29,phone,2001-07-10,male,10,10,Muy Feliz,Xxxxxxx,,,00:42
2024-10-07 20:05:52,phone,1992-02-03,female,8,10,Muy Feliz,Seguridad en los barrios y pavimentación de calles,,,01:29
2024-10-01 18:56:21,computer,1976-03-08,female,,,Neutral,El caos de las calles,,,00:46
2024-11-19 16:58:26,teléfono,1995-08-09,female,3,5,Un poco ansioso,"El tema de la extorsión es un miedo latente ya uno no sabe si incluso haciendo uñas a domicilio lo van a molestar, le da a uno miedo registrar su negocio en cámara y comercio porque esa información se filtra y luego lo llaman a uno de las cárceles",SI,Salecianos  mejoraría el tema de algunas calles que están muy deterioradas y causan muchos accidentes,03:17
2024-11-19 19:05:02,teléfono,1986-03-12,male,7,8,Muy Feliz,"Control con los antisociales, en las motos, ciclas,carros y servicios público, NO RESPETANDO LOS SEMÁFOROS.",SI,"Farfan, adaptación de reductores de velocidad.",03:00
2024-11-19 19:04:28,teléfono,1942-05-06,male,10,,Feliz,Construir el malecón de río Tulua,SI,Sembrar más árboles y mejorar las vías vehiculares,05:08
2024-11-19 19:12:44,teléfono,1983-08-04,male,10,10,Muy Feliz,La movilidad,NO,Centro,01:21
2024-11-19 20:12:45,teléfono,1989-12-21,male,8,8,Neutral,"La seguridad, la gente se está yendo de Tuluá por la seguridad.",SI,"Mayor acompañamiento Policial,  zonas libres de Consumo de drogas",01:05
2024-11-19 20:08:03,teléfono,1977-05-26,female,6,9,Neutral,"Exista más fuerza pública, interés por los espacios como parques de algunos barrios",SI,"Sajonia, el parque transformarlo que sea más familiar. Colocar juegos, y los aparatos para hacer ejercicio. Así evitar indigentes",05:53
2024-11-19 20:44:33,teléfono,1984-07-30,female,6,9,Muy Feliz,Que los programas que ofrece el imder o cultura empiecen más temprano al igual que pocos cupos.,NO,Rojas,04:13
2024-11-19 20:45:38,teléfono,1971-04-30,female,3,3,Muy ansioso,Eliminar la corrupción.... mientras gobierne la corrupción y la impunidad...el detrimento de tulua es inevitable.... lastima de mi pueblo.,SI,"Victoria es mi barrio...el manejo del tránsito,la seguridad para quienes habitan  al lado de fábricas",05:40
2024-11-19 20:52:17,teléfono,1979-11-22,male,10,9,Muy Feliz,Que el alcalde se ponga los pantalones y  levante la economía y la seguridad del pueblo.. mano dura,SI,"Prados del norte, más seguridad, mucho desadstado y el vicio no tiene control en las calles. Mucho mariguaneros. En las calles y parques",02:54
2024-11-19 20:56:06,teléfono,1985-03-06,male,10,10,Un poco ansioso,Seguridad,SI,Iluminación,00:42
2024-11-19 21:42:01,teléfono,1993-12-04,male,10,9,Neutral,"Actividades para integrar a todos los grupos sociales - este año Nos hizo falta la feria, pero es entendible el problema de orden público 🩵",SI,"Pienso q deberían tener en cuenta otras ciudades más grandes,  medellin y empezar a embellecer a tulua con grafitis por la ciudad",02:03
2024-11-19 21:44:48,teléfono,1975-12-20,female,10,10,Muy Feliz,La seguridad,SI,Bosques de Maracaibo,01:27
2024-11-19 22:08:01,teléfono,1962-12-22,male,10,10,Muy Feliz,"Se están haciendo las cosas bien, hay que dar tiempo al tiempo.",SI,Esperanza Etapa 1. Los equinos en la calle.,01:58
2024-11-19 22:48:59,teléfono,2003-12-08,female,7,8,Un poco ansioso,"Lo que mejoraría la calidad de la vida de los tulueños sería que siempre se prioricen los operativos en contra de la extorsión, es una problemática que le quita la paz a la comunidad día a día, espero que Tuluá encuentre paz",SI,"Vivo en el barrio Sajonia, después de las ocho de la noche considero que es bastante peligroso y no se ve monitoreado por la policía",04:26
2024-11-20 03:46:57,teléfono,1989-02-09,male,8,8,Un poco ansioso,"Seguridad, sobre todo para abrir hacer y mantener un negocio",SI,"Victoria, aumento de zonas verdes. Puede ser un simple gym al aire libre.",03:05
2024-11-20 05:14:19,teléfono,1964-06-22,female,7,6,Un poco ansioso,Seguridad,SI,Alvernia,02:07
2024-11-20 06:43:07,teléfono,1999-05-28,male,5,5,Neutral,"La inseguridad en las calles, le miedo de querer emprender un nuevo negocio y que lleguen a extorsionar a tí y tú familia.",SI,"Es un barrio un poco inseguro ya que las personas no respetan que están en una vía pública, poniendo en riesgo a las demás personas.",03:13
2024-11-20 07:41:05,teléfono,1984-01-03,female,8,8,Neutral,"La inseguridad, poder tener un negocio sin miedo a que va llegar el de la extorsión",SI,"Diablos rojos etapa 1, el ruido hay vecinos demasiado ruidosos que por lo general viven en alquiler",02:36
2024-11-20 07:48:06,teléfono,1959-02-04,male,,3,Muy ansioso,,SI,Laguito,01:09
2024-11-20 10:11:27,teléfono,1957-09-06,male,10,10,Muy Feliz,Mejorar el tráfico vehicular,SI,El encierro del polideportivo,01:26
2024-11-20 11:12:57,teléfono,1956-02-19,male,8,,Feliz,La movilidad.con un tren urbano se mejora.desde la unidad central hasta aguaclara.,SI,Lo  ideal los juegos biosaludables y su mantenimiento permanente.,02:43
2024-11-20 12:10:32,teléfono,1993-10-04,female,8,10,Neutral,Fortalecer los canales de diálogo y escenarios de participación y educación ciudadana. Por ejemplo acompañamiento y fortalecimiento de competencias de los comerciantes,SI,Doce de octubre,01:46
2024-11-20 14:03:35,teléfono,1921-04-19,female,0,6,Temo por mi vida,Fábricas  o empresas o más fuentes q generen empleo mejor remunerado,SI,Por un cuartel de policía,04:09
2024-11-20 14:44:07,teléfono,1967-10-31,male,10,10,Muy Feliz,La imagen. La administracion al 100% la violencia.....,SI,Principe. Señalizacion de pares,01:35
2024-11-20 16:13:09,computer,1972-03-29,female,8,8,Muy ansioso,seguridad y control a los sitios de venta de bebidas alcohólicas.,SI,"Salesianos, los lugares donde expenden licor y ocupan los andenes",01:42
2024-11-20 16:57:46,teléfono,1962-08-25,male,10,10,Feliz,Mayores facilidades para parquear en el centro,SI,"Villa campestre, tapar los huecos en las callles",01:30
2024-11-20 17:31:32,teléfono,1978-07-17,male,2,2,Muy ansioso,"Facilitar el verdadero acceso con calidad y prioridad a todo aquello referente a la salud mental, se vuelve tan traumatico el sistema que es más fácil desear morir qué querer esperar ayuda, sobre todo con los medicamentos que no llegan.",SI,"Bosques de maracaibo. Ya se vive con temor de ser atracado o extorsionado, seguridad es lo que se necesita",06:27
2024-11-20 17:35:14,teléfono,1966-11-12,male,8,,Un poco ansioso,Taparia esa huecamenta en las calles y si pudiera acabaria con la extorcion,SI,Volvemos a lo mismo taparia todos los huecos y si pudiera acabaria con todas esas ratas de dos patas,07:49
2024-11-20 18:20:07,teléfono,1980-11-07,male,9,,Feliz,Que hubiera mejor demarcación vial que no solo fuera en el centro sino en los barrios también,SI,Príncipe,01:31
2024-11-20 18:20:51,teléfono,1966-10-14,male,10,10,Muy Feliz,Seguridad y trabajar en una mejor cultura ciudadana,SI,Fátima. Consientizar a la gente de  recoger los escrementos de sus mascotas,05:38
2024-11-20 18:49:31,teléfono,1994-05-29,male,10,9,Neutral,Buenas noches.  Considero que el aspecto más importante es la seguridad de las personas que emprenden o tiene negocios. Los cuales se ven afectados por delincuencia.   Más proyecto de vivienda económicos para personas que ganan un salario minimo,SI,Seguridad,02:05
2024-11-20 19:48:54,teléfono,1947-08-31,male,6,10,Feliz,,SI,Hablar. Con lod vecinos,01:20
2024-11-20 19:45:39,teléfono,1965-10-17,female,10,10,Muy Feliz,Muchas paciencia y tolerancia,NO,Laureles  no se puede hacer nada porque ya no hay ley para los que no dejan dormir  Sábado  Domingo y días de fiesta con el volumen,07:44
2024-11-20 20:18:16,teléfono,1987-09-29,female,1,2,Feliz,"Oportunidad laboral ,estudios con incentivo económico",SI,La esperanza..espacio de juegos para los niños,01:35
2024-11-20 20:18:41,teléfono,1976-05-30,female,8,7,Feliz,Q las leyes .se cumplan en cuanto a la protección d ela mujeres víctimas de violencia,SI,Villa del sur.q los entes tengan más cine al parque las novenas.,01:35
2024-11-20 20:27:45,teléfono,1961-03-23,female,9,9,Muy Feliz,Más generación de empleo,SI,Seguridad,00:51
2024-11-20 21:05:50,teléfono,1991-02-19,female,9,10,Muy Feliz,La seguridad y la concientizacion de cuidar nuestra ciudad,SI,Farfan Viejo,00:59
2024-11-20 21:50:11,teléfono,2002-04-12,female,8,9,Muy Feliz,Que los lugares de esparcimiento familiar cuenten con mayor acompañamiento de policías para salir más tranquilos a,SI,"Farfán viejo, el tema de las basuras porque muchos han tomado las calle como basurero",03:59
2024-11-20 22:11:16,computer,1980-11-01,male,7,8,Neutral,"arreglar todas las calles de tulua que estan en pesimo estado, la seguridad de tulua, la falta de oportunidades laborales, la falta de cultura de la mayoria de habitantes.",SI,principe,02:11
2024-11-20 22:46:48,teléfono,1969-04-30,female,0,,Temo por mi vida,Temo por.  Mi vida  y lademis y jos. Viví enda oportunida devivienda,SI,Actual mete en bosques pokevivia  enplayitas  y meses pasaron de aya  era líder  social   poreso me sacaron lome jor sería cavar con esa gu,10:17
2024-11-21 00:03:34,teléfono,1972-08-27,female,7,7,Muy ansioso,La seguridad y apoyar el comercio,NO,"Santa Isabel ,sembrar arboles",01:49
2024-11-21 00:14:32,teléfono,1984-08-15,male,10,10,Feliz,Hace falta en Tuluá más arte. Más vida . Más pinturas. Más cultura sobre las manualidades y yo proyectaria la visión de los tulueños. Con más arte,NO,Victoria,04:21
2024-11-21 00:19:45,teléfono,1997-06-22,male,10,,Muy Feliz,Mejor condición de vida poder tener una casa propia para mejorar mi calidad de vida,NO,La esperanza,02:00
2024-11-21 03:44:14,teléfono,1970-04-19,female,0,6,Temo por mi vida,Que voten x 3ra vez x nuestro mejor Alcalde GUSTAVO VÉLEZ quien es el único  q se ve que hace grandes obras y frenar la criminalidad. Con otros Alcaldes jamás se verán cambios positivos x q solo van es  a robar y aliarse con criminales  para crear conciertos y engrosar lo político criminal,SI,"Por un cuartel de policías. Se parquean muchos carros y nadie sabe quiénes son, no los revisan o requisan",11:40
2024-11-21 05:15:55,teléfono,1950-02-21,female,7,8,Feliz,,NO,San luis,03:20
2024-11-21 08:04:06,teléfono,1993-09-28,female,7,6,Neutral,Cambiaría el pensar del alcalde pars que deje trabajar a los vendedores ambulantes en la sarmiento,NO,La santa cruz,02:07
2024-11-21 09:21:14,teléfono,1978-12-02,male,,10,Un poco ansioso,Las vías son muy malas...y más seguridad,SI,Las vías.....es un barrió completa mente abandonado por las instrucciones.... Ni la policía va,02:15
2024-11-21 09:29:36,teléfono,1966-05-06,female,3,5,Temo por mi vida,Cambiaría a tulua  dando empleo  y acabando con la corrupción,SI,La pavimentos y ayudaría para que colocaran el agua potable,03:33
2024-11-21 09:34:01,teléfono,1957-04-05,male,4,3,Necesito tener  un buen empleo,General empleo,SI,Los contadores  y pavimento,02:07
2024-11-21 11:28:05,teléfono,1986-10-28,male,8,8,Feliz,Mejorar la seguridad y que la policía tenga mayor presencia en el barrio para prevenir el consumo de drogas en espacio público y controlar a los jóvenes que manejan las motos sin ningún tipo de control,SI,"San Gabriel, la movilidad de los jóvenes en las motos ya que realizan piques y levantan las motos ocasionando intranquilidad y el consumo",06:00
