Identificador de la publicación,Identificador de la página,Nombre de la página,Título,Descripción,Duración (segundos),Hora de publicación,Tipo de subtítulo,Enlace permanente,Es una publicación cruzada,Es una publicación compartida,Tipo de publicación,Idiomas,Etiquetas personalizadas,Estado de contenido financiado,Comentario sobre los datos,Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,Veces que se compartió,Total de clics,Clics de otro tipo,Consumo de segmentación del público coincidente (Photo Click),Clics en el enlace,Segundos reproducidos,Segundos en promedio reproducidos,Ingresos estimados (USD),Impresiones del anuncio,CPM del anuncio (USD),Consumo de segmentación del público coincidente (Video Click),Reach
1188441876656476,100064720237286,Alcaldía de Tuluá,"🧼🔍 ¡Reforzamos el control sanitario en Tuluá!

Hoy con Secretaría de Salud, realizamos nuevamente operativos de Inspección, Vigilancia y Control 🍽️

✅ Revisamos productos y espacios de manipulación
✅ Sensibilizamos a comerciantes sobre normas sanitarias
✅ Invitamos a tener la documentación al día y cumplir la ley

¡Comer bien también es transformar la salud de Tuluá! #ParaSerFelices 💙","🧼🔍 ¡Reforzamos el control sanitario en Tuluá!

Hoy con Secretaría de Salud, realizamos nuevamente operativos de Inspección, Vigilancia y Control 🍽️

✅ Revisamos productos y espacios de manipulación
✅ Sensibilizamos a comerciantes sobre normas sanitarias
✅ Invitamos a tener la documentación al día y cumplir la ley

¡Comer bien también es transformar la salud de Tuluá! #ParaSerFelices 💙",35,2025-07-17 05:03:00,uploaded,https://www.facebook.com/reel/1944064523096670/,1,0,Reels,,,,,Total,970.0,634.0,23.0,18.0,0.0,5.0,4,4.0,,,4826.527,5.516,0.0,0.0,,,
1188006806699983,100064720237286,Alcaldía de Tuluá,"#Salud | Alcaldía refuerza operativos de control sanitario en establecimientos de alimentos.

Con verificación de las condiciones higiénico-sanitarias en la manipulación y venta de alimentos y bebidas para consumo humano y animal, la Administración Municipal, a través de la Secretaría de Salud, inició nuevamente los operativos de Inspección, Vigilancia y Control (IVC) en establecimientos comerciales del municipio. 

Lee la noticia completa: ⬇⬇⬇
",,0,2025-07-16 15:09:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0KQ3BGywYf5soGtFSKh9TS7pzHvKdQDpTAtZQ228y9eLoDPFLtNc58FLUQbnq2rrYl,0,0,Enlaces,,,,,Total,2194.0,1420.0,42.0,30.0,6.0,6.0,21,9.0,,12.0,,,,,,,
1188004850033512,100064720237286,Alcaldía de Tuluá,"🏥🌿 Atención Primaria en Salud sigue recorriendo la zona rural de Tuluá

Los Equipos Básicos de Salud del @hospitalrubencruzvelez, continúan su recorrido por nuestros corregimientos, llevando atención integral a las comunidades que más lo necesitan. 👩‍⚕️🚑

Esta semana, llegaron al corregimiento de Quebradagrande, donde ofrecieron servicios médicos, odontológicos, psicológicos, de enfermería y trabajo social, con el respaldo de la comunidad y el compromiso de la Administración Municipal. 💙

✅ Más de 150 familias atendidas
✅ Jornadas en Altaflor, El Recreo, El Rocío, El Retiro y ahora Quebradagrande
✅ Salud con enfoque rural, humano y oportuno

¡Seguimos construyendo una Tuluá con bienestar #ParaSerFelices!",,0,2025-07-16 15:04:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0WygRXPZW8UJCtCvHxc6Rt2zbNCDXD43kNBG6E3rNff8or28ekMJbBiUFWZ2tkBbdl,0,0,Fotos,,,,,Total,4194.0,2542.0,47.0,34.0,1.0,12.0,134,31.0,103.0,,,,,,,,
1187879860046011,100064720237286,Alcaldía de Tuluá,"🎥✨ Conoce a Carolina y su marca ALISK💙 

Una emprendedora tulueña con un talento innato para las manualidades y la moda circular, que transforma el arte en oportunidades. 🧵👜

Su emprendimiento fue el ganador del pabellón de artesanías en la Feria de Emprendimiento Impulsando Comunidades, una iniciativa de @fundacionlevapan, @camaratulua y @alcaldiadetulua. 🏆💼

Descubre su historia y cómo, con sus manos y su creatividad, Carolina está dejando huella en Tuluá. #ParaSerFelices 💙🤩","🎥✨ Conoce a Carolina y su marca ALISK💙 

Una emprendedora tulueña con un talento innato para las manualidades y la moda circular, que transforma el arte en oportunidades. 🧵👜

Su emprendimiento fue el ganador del pabellón de artesanías en la Feria de Emprendimiento Impulsando Comunidades, una iniciativa de @fundacionlevapan, @camaratulua y @alcaldiadetulua. 🏆💼

Descubre su historia y cómo, con sus manos y su creatividad, Carolina está dejando huella en Tuluá. #ParaSerFelices 💙🤩",121,2025-07-16 10:46:00,uploaded,https://www.facebook.com/reel/656577640732664/,1,0,Reels,,,,,Total,1629.0,1266.0,63.0,45.0,9.0,9.0,67,67.0,,,19000.224,12.726,0.0,0.0,,,
1187281896772474,100064720237286,Alcaldía de Tuluá,"🚧 ¡Jarillón artesanal beneficiará las familias de Zabaletas! 🌊🏡

Gracias a una alianza entre la comunidad, la empresa privada, los ingenios y la Administración Municipal, hoy ejecutamos una obra de mitigación del riesgo en la vereda Zabaletas, zona rural plana de Tuluá. Con maquinaria y trabajo conjunto, construimos un jarillón artesanal que evitará desbordamientos del río y desastres en temporada de lluvias, protegiendo la vida y los hogares de las familias tulueñas. 🙌💪

Seguimos transformando la zona rural con obras que brindan seguridad y bienestar a los tulueños. #ParaSerFelices 💙🌱","🚧 ¡Jarillón artesanal beneficiará las familias de Zabaletas! 🌊🏡

Gracias a una alianza entre la comunidad, la empresa privada, los ingenios y la Administración Municipal, hoy ejecutamos una obra de mitigación del riesgo en la vereda Zabaletas, zona rural plana de Tuluá. Con maquinaria y trabajo conjunto, construimos un jarillón artesanal que evitará desbordamientos del río y desastres en temporada de lluvias, protegiendo la vida y los hogares de las familias tulueñas. 🙌💪

Seguimos transformando la zona rural con obras que brindan seguridad y bienestar a los tulueños. #ParaSerFelices 💙🌱",38,2025-07-15 16:55:00,auto,https://www.facebook.com/reel/1990015081740249/,1,0,Reels,,,,,Total,2108.0,1345.0,104.0,75.0,10.0,19.0,47,47.0,,,21308.762,11.53,0.0,0.0,,,
1187262243441106,100064720237286,Alcaldía de Tuluá,"#SEDAMA | Alcaldía entregó biofábrica para fortalecer el agro en Puerto Frazadas.

La Alcaldía de Tuluá, a través de la Secretaría de Desarrollo Agropecuario y Medio Ambiente SEDAMA, entregó insumos clave para poner en marcha biofábricas comunitarias en La Moralia y Puerto Frazadas. Con esta iniciativa, liderada por el alcalde Gustavo Adolfo Vélez Román, se busca fortalecer la producción limpia y sostenible en el campo tulueño.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-07-15 16:12:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02CmWSxAcvS7itjE2VvzJLGZ6iK6BgGuMTJh8DjuU2LEE889J33mL7yP8PJjT5JQyil,0,0,Enlaces,,,,,Total,3389.0,2110.0,58.0,45.0,3.0,10.0,46,13.0,,33.0,,,,,,,
1187033336797330,100064720237286,Alcaldía de Tuluá,"🌱 Entregamos una biofábrica en Puerto Frazadas 🚜

Con la SEDAMA, brindamos insumos clave que fortalecerán la producción limpia en el campo tulueño, para que los productores rurales elaboren sus propios biofertilizantes y abonos orgánicos, cuidando el ambiente y reduciendo costos en La Moralia y Puerto Frazadas. 💚♻️

✅ Melaza, azufre y sulfato
✅ Canecas plásticas
✅ Medidor de pH

Agricultura sostenible para #ParaSerFelices 💙","🌱 Entregamos una biofábrica en Puerto Frazadas 🚜

Con la SEDAMA, brindamos insumos clave que fortalecerán la producción limpia en el campo tulueño, para que los productores rurales elaboren sus propios biofertilizantes y abonos orgánicos, cuidando el ambiente y reduciendo costos en La Moralia y Puerto Frazadas. 💚♻️

✅ Melaza, azufre y sulfato
✅ Canecas plásticas
✅ Medidor de pH

Agricultura sostenible para #ParaSerFelices 💙",53,2025-07-15 08:59:00,auto,https://www.facebook.com/reel/1207791977765460/,1,0,Reels,,,,,Total,1905.0,920.0,124.0,96.0,5.0,23.0,43,43.0,,,16973.119,10.067,0.0,0.0,,,
1186455286855135,100064720237286,Alcaldía de Tuluá,"#Deporte | Más de 4.000 niños ya viven la experiencia del fútbol en el estadio Doce de Octubre

Más de 4.000 niños de 300 clubes y equipos deportivos de Tuluá, Andalucía, Bugalagrande, La Marina, Trujillo, Ríofrío, Buga, San Pedro y otros municipios cercanos al corazón del Valle, disfrutan hoy de la experiencia única de jugar en el estadio Doce de Octubre, un escenario emblemático que está siendo adecuado especialmente para ellos.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-07-14 16:14:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid022BCegAEeMcPDByFsA8fuMcHxhuz36TgFNLapmA9vYdZvo5wfKWf5YpNE7oziuKEKl,0,0,Enlaces,,,,,Total,4571.0,2954.0,91.0,70.0,8.0,13.0,74,17.0,,57.0,,,,,,,
1186454980188499,100064720237286,Alcaldía de Tuluá,"#BienestarSocial | Tuluá marchó con orgullo por la inclusión y el respeto.

Con un recorrido lleno de color, alegría y mensajes de inclusión, más de 100 personas participaron en la marcha de la población LGBTIQ+ en el municipio de Tuluá, una jornada liderada por organizaciones sociales y acompañada por la Alcaldía Municipal a través de la Secretaría de Bienestar Social.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-07-14 16:13:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02EGz8aWAQ4TmniqYd3xzEWa38oCdbfiNPyinKtSaysiL9bzo45QmHxFvuoaNr69iJl,0,0,Enlaces,,,,,Total,2119.0,1269.0,27.0,24.0,1.0,2.0,60,29.0,,31.0,,,,,,,
1186454386855225,100064720237286,Alcaldía de Tuluá,"#Seguridad | Capturados sicarios de la “Inmaculada”.

En una operación conjunta entre la SIJIN del Departamento de Policía Valle y la Fiscalía General de la Nación, fueron capturados en los barrios Porvenir y Farfán dos peligrosos integrantes del Grupo Delincuencial Común Organizado (GDCO) ‘La Inmaculada’, conocidos con los alias de ‘Tingo’ y ‘Rochi’. Ambos son señalados por los delitos de homicidio agravado y porte ilegal de armas.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-07-14 16:12:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0CrKDGJjAiN6vF39vmKgimu6QsWtbpyWfkT8ZnQJWJc1h6uEKmYzm8qUimj8KZGF6l,0,0,Enlaces,,,,,Total,16993.0,9437.0,147.0,119.0,3.0,25.0,1251,237.0,,1014.0,,,,,,,
1186451826855481,100064720237286,Alcaldía de Tuluá,"🚨 Capturados dos sicarios del grupo ‘La Inmaculada’ 🕵️‍♂️

En una operación conjunta entre la SIJIN y la Fiscalía, fueron capturados en los barrios Porvenir y Farfán alias ‘Tingo’ y ‘Rochi’, señalados por homicidio  y otros delitos como extorsión y porte ilegal de armas. 🔫👮‍♂️

Ambos fueron enviados a centro carcelario. El trabajo y la lucha contra las estructuras criminales continúan para transformar a Tuluá. 💪🚔","🚨 Capturados dos sicarios del grupo ‘La Inmaculada’ 🕵️‍♂️

En una operación conjunta entre la SIJIN y la Fiscalía, fueron capturados en los barrios Porvenir y Farfán alias ‘Tingo’ y ‘Rochi’, señalados por homicidio  y otros delitos como extorsión y porte ilegal de armas. 🔫👮‍♂️

Ambos fueron enviados a centro carcelario. El trabajo y la lucha contra las estructuras criminales continúan para transformar a Tuluá. 💪🚔",89,2025-07-14 16:08:00,uploaded,https://www.facebook.com/reel/1306139197896637/,1,0,Reels,,,,,Total,21995.0,11967.0,551.0,458.0,8.0,85.0,1105,1105.0,,,465469.419,24.044,0.0,0.0,,,
1186425590191438,100064720237286,Alcaldía de Tuluá,"⚽✨ ¡Los niños llegaron al Doce de Octubre!

El emblemático estadio se llenó de sonrisas, talento y pasión infantil con la Copa Corazón, un torneo que les permite a nuestros niños cumplir el sueño de jugar como profesionales. 🏟️💙

Gracias al liderazgo del alcalde @gustavovelezr y el trabajo de la Secretaría del Deporte y la Recreación, este escenario se convierte nuevamente en un espacio de inclusión, formación y grandes oportunidades para la niñez tulueña y del centro del Valle. ⚽👦👧 #ParaSerFelices","⚽✨ ¡Los niños llegaron al Doce de Octubre!

El emblemático estadio se llenó de sonrisas, talento y pasión infantil con la Copa Corazón, un torneo que les permite a nuestros niños cumplir el sueño de jugar como profesionales. 🏟️💙

Gracias al liderazgo del alcalde @gustavovelezr y el trabajo de la Secretaría del Deporte y la Recreación, este escenario se convierte nuevamente en un espacio de inclusión, formación y grandes oportunidades para la niñez tulueña y del centro del Valle. ⚽👦👧 #ParaSerFelices",49,2025-07-14 15:09:00,,https://www.facebook.com/reel/1160413225851976/,1,0,Reels,,,,,Total,3592.0,1591.0,282.0,194.0,11.0,77.0,54,54.0,,,31810.345,10.133,0.0,0.0,,,
1186300050203992,100064720237286,Alcaldía de Tuluá,"🗳️ ¡Atención, joven tulueño!
Conoce las fechas clave para participar en las elecciones del Consejo Municipal de Juventudes 2025.
¡Haz parte del cambio! #ParaSerFelices 💪🔥",,0,2025-07-14 11:04:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid032NT1dp5GYdZK1EHCMKR1LPMPnp7vndEKhiyCgYDDUaiadJs8PdkoGAUG9oMH5U6bl,0,0,Fotos,,,,,Total,1671.0,1031.0,25.0,17.0,1.0,7.0,12,4.0,8.0,,,,,,,,
1186175893549741,100064720237286,Alcaldía de Tuluá,🚧 ¡La transformación vial ya es una realidad en Tuluá!,"🚧 ¡La transformación vial ya es una realidad en Tuluá!

✅ Con el inicio de nuevas obras, avanzamos hacia una ciudad con vías más seguras, modernas y pensadas para el bienestar de todos.
🛣️ Así le apostamos a una mejor movilidad y a una mayor calidad de vida para los tulueños.
💙 ¡Seguimos trabajando #ParaSerFelices!",39,2025-07-14 07:49:00,,https://www.facebook.com/AlcaldiaDeTulua/videos/4221478421417075/,0,0,Videos,,,,,Total,3564.0,2678.0,247.0,173.0,40.0,34.0,235,235.0,,,34077.876,11.014,0.0,0.0,0.0,,
1185479426952721,100064720237286,Alcaldía de Tuluá,🎙️ElPodcastdeVélez* | Episodio 21: Tuluá comienza su transformación,"🎙️ElPodcastdeVélez | Episodio 21: Tuluá comienza su transformación.

En este nuevo episodio, el alcalde Gustavo Vélez recorrió las obras que ya están en marcha y hacen parte de la gran transformación de Tuluá 🏗️🚀
¡Infraestructura moderna y futurista para construir una ciudad pensada #ParaSerFelices! 💙🌆",305,2025-07-13 10:51:00,,https://www.facebook.com/AlcaldiaDeTulua/videos/722424947195502/,0,0,Videos,,,,,Total,2585.0,2170.0,221.0,128.0,24.0,69.0,71,71.0,,,60692.46,26.689,0.0,0.0,0.0,,
1185381196962544,100064720237286,Alcaldía de Tuluá,"💙 ¡Hoy corrimos juntos por la inclusión! 🏃‍♂️🏃‍♀️

Nuestra población con discapacidad participó con toda la energía en la Carrera Río Tuluá 🏅, un evento organizado por Fenalco Tuluá, donde demostraron que no hay límites cuando hay voluntad 💪✨

Recorrieron las calles con fuerza, alegría y mucho corazón 💙, siendo ejemplo de que todos y todas podemos hacer parte de cualquier espacio cuando hay respeto, empatía e inclusión. 🫶🌈 #ParaSerFelices",,0,2025-07-13 08:28:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid032VsjfbPwg4BxYVxX51p9YfojSATyvtjFJP3uR1FgHmBWkX6YohUkoC2sXknXcX1Jl,0,0,Fotos,,,,,Total,22399.0,13159.0,249.0,186.0,5.0,58.0,1466,369.0,1097.0,,,,,,,,
1185295326971131,100064720237286,Alcaldía de Tuluá,➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ 😎,➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ 😎,65,2025-07-13 06:35:00,,https://www.facebook.com/reel/1056100566665804/,1,0,Reels,,,,,Total,2451.0,1880.0,95.0,68.0,9.0,18.0,83,83.0,,,34006.921,15.366,0.0,0.0,,,
1184852793682051,100064720237286,Alcaldía de Tuluá,"🏳️‍🌈✨ ¡Hoy celebramos con orgullo, amor y mucha alegría! ✨🏳️‍⚧️

Más de 💯 personas se unieron a la gran marcha del Orgullo LGTBIQ+ 🏳️‍🌈 que recorrió las calles desde la Secretaría de Bienestar Social hasta la Plaza Cívica Boyacá 🎉

🎭🎶 Con presentaciones artísticas, DJs y música en vivo, vivimos una tarde inolvidable donde la diversidad fue la protagonista.
Un espacio lleno de colores 🌈, respeto 💖 y libertad 🕊️ que transformamos juntos…
¡#ParaSerFelices! 💫",,0,2025-12-07 17:06:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02FdBQfcZ2mjRyKRvUfFZaRKumgAMZZ9P51nW9YYECH6s5Jiz4hcz8LWJWLpTe5Ym7l,0,0,Fotos,,,,,Total,22106.0,9474.0,260.0,186.0,54.0,20.0,4234,1994.0,2240.0,,,,,,,,
1184661107034553,100064720237286,Alcaldía de Tuluá,"⚽🏟️ ¡Más de 4.000 niños ya viven la emoción del fútbol como verdaderos profesionales! 🙌💙

Desde Tuluá, Andalucía, Bugalagrande, La Marina, Trujillo, Ríofrío, Buga, San Pedro, Restrepo y Yotoco… más de 300 clubes y equipos deportivos están disputando la Copa Corazón 🏆 en el Estadio Doce de Octubre, que por hoy se convierte en el escenario deportivo donde muestran su talento🏠⚽

Estamos transformando este escenario para que cada niño y niña sienta lo que es jugar en un estadio de verdad 💥 ¡Un espacio digno para nuestros futuros cracks! 👟✨",,0,2025-12-07 10:32:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02j94sbCVf2y3QNJdpHs4aAxw3AH2ZnryQdwQAmQcfHhL1EqEb4tTpWRKtzmdzDgAdl,0,0,Fotos,,,,,Total,38330.0,22792.0,352.0,284.0,18.0,50.0,2513,877.0,1636.0,,,,,,,,
1184029913764339,100064720237286,Alcaldía de Tuluá,"🚨 ¡Así se construye la nueva Tuluá! 🏙️💙

El alcalde @gustavovelezr no se detiene y sigue al frente de las obras que le están devolviendo la vida a nuestras vías. 👷‍♂️🛠️
La calle 34, que por años estuvo en mal estado, hoy se transforma en una vía segura y moderna gracias a los trabajos que avanzan y que se realizarán hasta la carrera 40. 🛣️✨

💙 ¡Aquí transformamos con hechos! #ParaSerFelices 🏗️✅","🚨 ¡Así se construye la nueva Tuluá! 🏙️💙

El alcalde @gustavovelezr no se detiene y sigue al frente de las obras que le están devolviendo la vida a nuestras vías. 👷‍♂️🛠️
La calle 34, que por años estuvo en mal estado, hoy se transforma en una vía segura y moderna gracias a los trabajos que avanzan y que se realizarán hasta la carrera 40. 🛣️✨

💙 ¡Aquí transformamos con hechos! #ParaSerFelices 🏗️✅",51,2025-11-07 15:39:00,,https://www.facebook.com/reel/1659637634740064/,1,0,Reels,,,,,Total,36448.0,23481.0,1487.0,1135.0,179.0,173.0,710,710.0,,,621400.459,19.691,0.0,0.0,,,
1184020763765254,100064720237286,Alcaldía de Tuluá,"Parque del Sajonia será transformado

Con el objetivo de mejorar la calidad ambiental, promover la integración social y ofrecer espacios públicos seguros y agradables, la Administración Municipal socializó ante la comunidad el proyecto de intervención integral del parque del barrio Las Acacias del barrio Sajonia que actualmente presenta un alto nivel de deterioro.

Lee la noticia completa: ⬇⬇⬇
",,0,2025-11-07 15:18:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02vtyZFthXccmALyih18tCL7KXUaoDGMh59YCYk894jipB31R4Z7ZxgwhsMEQ2AA5ol,0,0,Enlaces,,,,,Total,2436.0,1499.0,44.0,28.0,5.0,11.0,40,16.0,,24.0,,,,,,,
