"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","Total de clics","Clics de otro tipo","Clics en el enlace","CPM del anuncio (USD)","Consumo de segmentación del público coincidente (Photo Click)"
1167509248749739,100064720237286,"Alcaldía de Tuluá","🎯 ¡Tradición, destreza y pasión por el campo! 🐂💥

La vaquería fue protagonista en la Feria de Tuluá 67, reuniendo a los mejores jinetes y ejemplares en una muestra cargada de emoción, habilidad y arraigo por nuestras raíces campesinas. 🇨🇴🤠

Cada lazo, cada maniobra y cada carrera demostró el orgullo y la disciplina de quienes mantienen viva esta tradición ganadera, símbolo de la cultura equina del corazón del Valle.

👏 Agradecemos a todos los participantes, organizadores y al público que vibró con esta exhibición de fuerza, técnica y pasión por el campo.

📍¡La Feria de Tuluá 67 es más campo, más cultura y más identidad!  #ParaSerFelices #HayQueSentirlo",,0,"06/21/2025 10:27",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid06rGAGQPS11mtJ2fsnb3QYm7J685rgZtSLT6QDGAFGwdJJsNLmrLotSF1WvEmSUmkl,0,0,Fotos,,,,,Total,14750,9462,103,92,0,11,,,,,1805,503,,,1302
1167476755419655,100064720237286,"Alcaldía de Tuluá","🍬🎨 ¡La Feria de Tuluá también se vive con sabor y arte!💙

En la Plaza del Mecato, más de 40 expositores de Tuluá, Zarzal, Bolívar, Trujillo, Riofrío, Andalucía y Bugalagrande, entre otros, te esperan con lo mejor del mecato tradicional vallecaucano. 😋

🧶 Y si lo tuyo es lo hecho a mano, visita nuestros pabellones de artesanías en 🏥 el “Hospital San Antonio” y la 🚂 “Estación del Ferrocarril” 

¡Más de 30 artesanos de diferentes regiones de Colombia exhiben y venden piezas únicas llenas de cultura, historia y creatividad! 🇨🇴

¡Ven, compra, apoya lo nuestro y haz parte de la tradición de la 67 Feria de Tuluá!🤩✅
#HayQueSentirla #FeriaDeTuluá67",,0,"06/21/2025 09:36",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0AEWibqHY81oUFdNpnhFRsgUPqnse59fRJoCLBXxnzd5eqNZ5GRKcN3SG9E7gUa2Wl,0,0,Fotos,,,,,Total,7442,4902,55,43,0,12,,,,,637,156,,,481
1167426348758029,100064720237286,"Alcaldía de Tuluá","🤠 ¡HOY no te lo puedes perder! 10:30 a. m.
En la 67 Feria de Tuluá disfruta del emocionante Gran Nacional de Vaquería 🐎🔥

Competencia en categorías:
👦🏻 Pre infantil
👧🏻 Infantil
🧑🏽‍🦱 Juvenil
👩‍🦰 Damas
🧔🏽‍♂️ Hombres A y B

¡Una muestra de habilidad, pasión y tradición!
#FeriaDeTuluá67 #HayQueSentirla","🤠 ¡HOY no te lo puedes perder! 10:30 a. m.
En la 67 Feria de Tuluá disfruta del emocionante Gran Nacional de Vaquería 🐎🔥

Competencia en categorías:
👦🏻 Pre infantil
👧🏻 Infantil
🧑🏽‍🦱 Juvenil
👩‍🦰 Damas
🧔🏽‍♂️ Hombres A y B

¡Una muestra de habilidad, pasión y tradición!
#FeriaDeTuluá67 #HayQueSentirla",20,"06/21/2025 08:18",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/582164908261701/,0,0,Videos,,,,,Total,3373,2967,54,47,0,7,15688.394,5.259,0,0,55,55,,0,
1167112355456095,100064720237286,"Alcaldía de Tuluá","🎸🔥 ¡Volvió la Noche del Rock a Tuluá! 🔥🎸

Después de 5 años, el Coliseo de Ferias Manuel Victoria Rojas vibró con lo mejor del rock nacional. Más de 2.000 tulueños alzaron su voz y vivieron una noche épica junto a:

🎤 RAIN of Fire de Tuluá, que nos representará en Rock al Parque 2025
⚡ Iron Lord, tributo oficial a Iron Maiden
🏆 Superlitio, banda colombiana nominada al Latin Grammy

🎶 ¡Una noche para los amantes del rock y un regreso por todo lo alto! #ParaSerFelices #HayQueSentirla",,0,"06/20/2025 22:53",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02WqhzYcCtmLUeRComAof1S8GMfXdCerjs1Z2366G5QhRCnvXEgz6UNozgxsUn1wsyl,0,0,Fotos,,,,,Total,40823,25051,360,273,20,67,,,,,4094,1504,,,2590
1166948958805768,100064720237286,"Alcaldía de Tuluá","🔵 #CápsulasDeFeria | 🌿✨ ¡Desde Pereira llega el Vivero Mandrágora a la Feria de Tuluá! 🌵💐

Con más de 9 años de experiencia produciendo orquídeas, suculentas, cactus antiguos y siendo un verdadero negocio verde 🌎🌱

Hoy hacen parte de nuestra feria, trayendo vida, color y sostenibilidad 💚

🛍️ ¡Ven, conócelos y apoya el emprendimiento ambiental en nuestra Feria! #HayQueSentirla #ParaSerFelices","🔵 #CápsulasDeFeria | 🌿✨ ¡Desde Pereira llega el Vivero Mandrágora a la Feria de Tuluá! 🌵💐

Con más de 9 años de experiencia produciendo orquídeas, suculentas, cactus antiguos y siendo un verdadero negocio verde 🌎🌱

Hoy hacen parte de nuestra feria, trayendo vida, color y sostenibilidad 💚

🛍️ ¡Ven, conócelos y apoya el emprendimiento ambiental en nuestra Feria! #HayQueSentirla #ParaSerFelices",62,"06/20/2025 17:32",N/A,https://www.facebook.com/reel/694892236871670/,1,0,Reels,,,,,Total,6407,5339,157,135,1,21,61728.984,10.393,0,0,120,120,,,
1166939052140092,100064720237286,"Alcaldía de Tuluá","🎊 ¡Tuluá está de fiesta! ❤️💚🤍🎉

Más de 5.000 personas respondieron al llamado de volver a nuestra tradición, a la cultura y a lo que somos como pueblo 💙🙌🏼

Con esta gran asistencia, iniciamos con toda nuestra Feria 67… ¡y estamos listos para dar lo mejor de nosotros por Tuluá! 💃🏻🎶

✨ ¡Vengan ahora! La feria ya empezó y #HayQueSentirla 💥",,0,"06/20/2025 17:12",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02TdWBRpk44DioM4vnqu5XByRsM5j2mNYA4zJpCQ3E7vXicY1zBqZNAveax7kR3ouwl,0,0,Fotos,,,,,Total,11956,7977,164,105,6,53,,,,,849,253,1,,595
1166854422148555,100064720237286,"Alcaldía de Tuluá","🚀 ¡Por primera vez en la Feria de Tuluá llega el Pabellón de Tecnología, Ciencia e Innovación! 🤖💡

Aquí encontrarás robótica, software, comunicaciones, aulas STEAM y charlas de inteligencia artificial 🧠💻

✨ Con la presencia de NIDO, estrategia de apoyo a emprendedores del Valle 💼👏 @gobvalle 
¡Tecnología para aprender, crear y soñar! 🌟 Tecnología #ParaSerFelices 💙",,0,"06/20/2025 13:41",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid07EYLMkMTPXkoAerJNB4nYEZicCTFX6KK16GeE1XT31YG3b5sHC6ZteuyegHxQmzpl,0,0,Fotos,,,,,Total,5740,3654,46,31,2,13,,,,,297,57,,,240
1166822448818419,100064720237286,"Alcaldía de Tuluá","🎭 Revive el Ritmo y color que vivimos en el Carnaval del Pueblo 🎶🌈
La calle 25 se transformó en un escenario de fiesta, tradición y mucha creatividad 🤩💃🏻

Comparsas llenas de vida homenajearon lugares icónicos como el Teatro Sarmiento y el Lago Chillicote 🐦✨

¡Así arrancamos con toda la energía la Feria 67! 💥
#CarnavalDelPueblo #Feria67 #HayQueSentirla #ParaSerFelices","🎭 Revive el Ritmo y color que vivimos en el Carnaval del Pueblo 🎶🌈
La calle 25 se transformó en un escenario de fiesta, tradición y mucha creatividad 🤩💃🏻

Comparsas llenas de vida homenajearon lugares icónicos como el Teatro Sarmiento y el Lago Chillicote 🐦✨

¡Así arrancamos con toda la energía la Feria 67! 💥
#CarnavalDelPueblo #Feria67 #HayQueSentirla #ParaSerFelices",49,"06/20/2025 12:31",uploaded,https://www.facebook.com/reel/1445487860239476/,1,0,Reels,,,,,Total,16833,12123,540,430,16,94,167428.865,10.897,0,0,472,472,,,
1166705122163485,100064720237286,"Alcaldía de Tuluá","🎭✨ ¡La calle 25 se llenó de color: Miles de tulueños disfrutaron del Primer Carnaval del Pueblo!🎉

Así vivimos nuestro gran desfile y concurso de Comparsas, con miles de familias disfrutando un desfile lleno de música, baile y cultura 💃🏻🥁💙
¡Gracias Tuluá por hacerlo inolvidable!

#CarnavalDelPueblo #Feria67 #HayQueSentirla #ParaSerFelices",,0,"06/20/2025 08:59",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0X16mW2NaCUMescSy1e98p5f4kmes8biHmcGr1zF73s56SmpqJ6A8vf6NzyJzMZoKl,0,0,Fotos,,,,,Total,22175,13822,318,249,19,50,,,,,2359,754,,,1605
1166121162221881,100064720237286,"Alcaldía de Tuluá","🔥 ¡Comienza la magia del Carnaval del Pueblo 2025! 🎭
Nuestros artistas ya están listos para llenar de color, música y alegría las calles. 🎶💃🏽
Las comparsas se preparan para deslumbrar en cada paso
💃 ¡Prepárate para vivir la fiesta más esperada del año!",,0,"06/19/2025 16:21",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02Uuf6MSD2RMtB66hDaSzidWubssRJ5PK4ZkhK85ep85t2Rw48QVbeVcXqei78s5G2l,0,0,Fotos,,,,,Total,103676,57674,1101,931,68,102,,,,,18503,5868,2,,12633
1166008968899767,100064720237286,"Alcaldía de Tuluá","#Feria | Regresó el Boxeo a la Feria de Tuluá.

Con una gran asistencia de público y un ambiente lleno de emoción, la Alcaldía de Tuluá, a través de la nueva Secretaría del Deporte y la Recreación , dio apertura oficial a la versión número 67 de la tradicional Feria de Tuluá con el regreso de un evento que hacía parte del corazón de esta celebración: la Velada boxística.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"06/19/2025 12:25",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0eZFXK8NNpQFJmHsn6xkCzUE1FSqn3D1ATfxTAugJRms7sAmj2gDXmXSnMYsHtrt7l,0,0,Enlaces,,,,,Total,4599,2656,25,24,0,1,,,,,20,4,16,,
1165874835579847,100064720237286,"Alcaldía de Tuluá","🥊 ¡Regresó la Velada Boxística a Tuluá después de 5 años! 🔥

Una noche cargada de emoción y un público que vibró con cada combate 💥 Este gran evento marcó el inicio deportivo de la 67ª Feria de Tuluá, con la participación de talentosos boxeadores de la región, muchos de ellos próximos a representar al Valle en los Juegos Departamentales 🏅

Gracias al liderazgo del alcalde Gustavo Vélez y al trabajo de la nueva Secretaría del Deporte y la Recreación, el deporte sigue siendo protagonista en nuestra ciudad 💪 ¡El apoyo al talento tulueño continúa y se fortalece!
#ParaSerFelices 💙 #FeriaDeTuluá #HayQueSentirla","🥊 ¡Regresó la Velada Boxística a Tuluá después de 5 años! 🔥

Una noche cargada de emoción y un público que vibró con cada combate 💥 Este gran evento marcó el inicio deportivo de la 67ª Feria de Tuluá, con la participación de talentosos boxeadores de la región, muchos de ellos próximos a representar al Valle en los Juegos Departamentales 🏅

Gracias al liderazgo del alcalde Gustavo Vélez y al trabajo de la nueva Secretaría del Deporte y la Recreación, el deporte sigue siendo protagonista en nuestra ciudad 💪 ¡El apoyo al talento tulueño continúa y se fortalece!
#ParaSerFelices 💙 #FeriaDeTuluá #HayQueSentirla",38,"06/19/2025 08:37",N/A,https://www.facebook.com/reel/1081383797201384/,1,0,Reels,,,,,Total,3078,2470,76,61,2,13,10813.292,3.979,0,0,10,10,,,
1165472212286776,100064720237286,"Alcaldía de Tuluá","🥊 ¡En este momento se vive con éxito la Velada Boxística! 🎉

Continuamos con las actividades que dan inicio a la 67ª Feria de Tuluá, y hoy el deporte es el protagonista 💪

Con este evento, creamos un espacio familiar donde tulueños y visitantes disfrutan del talento y la pasión por el boxeo 🥊  Espacios #ParaSerFelices 💙",,0,"06/18/2025 20:36",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0334CeyaoEUUnbRkUicrre1wmi1eEX6JdYBxAdQ3up1A9mcJvKkZqxKjRcQMSYCwiPl,0,0,Fotos,,,,,Total,15874,9912,148,121,7,20,,,,,1688,651,,,1037
1165165992317398,100064720237286,"Alcaldía de Tuluá","#Deportes | Tuluá ya cuenta con Secretaría del Deporte y la Recreación.

La Administración Municipal de Tuluá  da apertura oficial de la Secretaría del Deporte y la Recreación, un nuevo capítulo en el fortalecimiento del deporte, la actividad física y la recreación en el municipio. Esta nueva dependencia reemplaza al anterior Instituto Municipal del Deporte y la Recreación (IMDER), integrándose formalmente a la estructura de gobierno local.

Lee la noticia completa: ⬇️⬇️⬇️
https://tulua.gov.co/publicaciones/6239/tulua-ya-cuenta-con-secretaria-del-deporte-y-la-recreacion",,0,"06/18/2025 10:22",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid025jHHTq4U2a867nCNu9XP7LZEh8Qq944ghDpWQzukNBCYnkstDi7s9spCDM9PrpQCl,0,0,Enlaces,,,,,Total,18121,10851,618,477,80,61,,,,,806,555,251,,
1165134278987236,100064720237286,"Alcaldía de Tuluá","🕊️ 18 años de memoria y homenaje 🕊️

Desde el 🏛️ Concejo Municipal de Tuluá, vivimos una jornada especial de recuerdo y unidad.
Con la presencia del alcalde Gustavo Vélez y los diputados del Valle:

✨ Se realizó un acto solemne en honor a los 11 diputados del Valle
🤍 Se rindió un sentido reconocimiento a sus familias
📜 Y se llevó a cabo la sesión de la Asamblea Departamental desde nuestra ciudad

Un espacio para honrar la memoria, reafirmar la paz y fortalecer los valores que nos unen como sociedad.",,0,"06/18/2025 09:31",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02P99UpfTLphrZXedGH83oL4QMm99GFRq5T2Dmtu5uoxc6e4WwWwFfaokT24dpojcel,0,0,Fotos,,,,,Total,7660,5042,81,66,1,14,,,,,494,220,,,274
1165061578994506,100064720237286,"Alcaldía de Tuluá","💡 ¡50% de avance en iluminación LED de la salida norte! ✨✅

Hace una semana iniciamos la instalación de 82 luminarias LED que reforzarán la visibilidad en 2.200 metros de la entrada a nuestro municipio, en el sector Rancho Panorama. Un proyecto de la Administración Municipal para brindarte calles más seguras, iluminadas y transitables.  #ParaSerFelices 🌙🚶‍♂️🚗",,0,"06/18/2025 07:34",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid025V5pGFJfW659X6BnsCyi1LtitzMhZit1w2mazZZyg5YHuddQtgruFWSkgEoaHmprl,0,0,Fotos,,,,,Total,9661,6188,159,133,6,20,,,,,390,103,,,287
1164577712376226,100064720237286,"Alcaldía de Tuluá","🕯️✨ Encendimos una luz por la vida ✨🕯️

Hoy alzamos la voz con velas y corazones encendidos 🤍
Dijimos sí a la paz 🤝 y no al odio 🚫
Gracias a cada tulueño que se unió por un país con más amor y respeto 🇨🇴💫 #ParaSerFelices",,0,"06/17/2025 16:49",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0Xdo487xr8ZnNCTtTXMJk3yFPHnabpHHkVbUQpW2aF58rp9uohyH9Hmw2Wut7FSLKl,0,0,Fotos,,,,,Total,10143,6237,117,96,1,20,,,,,756,230,,,526
1164435155723815,100064720237286,"Alcaldía de Tuluá","🚧 ¡Más de 5.000 personas beneficiadas en Nariño!📍

En menos de una semana, transformamos la vía a Nariño con más de 600 metros lineales de mejoramiento vial.
Esta obra liderada por el alcalde Gustavo Vélez no solo mejora la movilidad, ¡también impacta positivamente a la comunidad educativa de la I.E. Jovita Santacoloma!
💙 ¡Más obras #ParaSerFelices!","🚧 ¡Más de 5.000 personas beneficiadas en Nariño!📍

En menos de una semana, transformamos la vía a Nariño con más de 600 metros lineales de mejoramiento vial.
Esta obra liderada por el alcalde Gustavo Vélez no solo mejora la movilidad, ¡también impacta positivamente a la comunidad educativa de la I.E. Jovita Santacoloma!
💙 ¡Más obras #ParaSerFelices!",40,"06/17/2025 11:29",N/A,https://www.facebook.com/reel/1235925928076821/,1,0,Reels,,,,,Total,75740,44449,2112,1617,222,273,1088501.113,17.108,0,0,1220,1220,,,
1164362719064392,100064720237286,"Alcaldía de Tuluá","#Obras | En tiempo récord avanzan obras de pavimentación en Nariño.

El alcalde Gustavo Adolfo Vélez Román, continúa cumpliéndole a los tulueños, en esta ocasión, de manera ágil y rápida se siguen adelantando los trabajos de pavimentación en la antigua vía de Nariño, que conecta desde el cruce de la panadería en la vía a Río Frío hasta el Colegio Jovita Santa Coloma.

Lee la noticia completa: ⬇⬇⬇
",,0,"06/17/2025 09:33",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02zDqjHoZX7hng3BnLXqhxmZqhLURRuycyksDNXeaQEAGu9VbU4pVQTuXKRFe3hoNpl,0,0,Enlaces,,,,,Total,6475,4588,138,107,12,19,,,,,104,56,48,,
1164351259065538,100064720237286,"Alcaldía de Tuluá","#Obras | Carrera 30 será ampliada.

El alcalde Gustavo Adolfo Vélez Román, continúa impulsando obras de impacto que mejoran la movilidad y embellecen la ciudad. En esta ocasión, lidera una importante intervención vial en la carrera 30, a la altura de la salida norte, en el sector Estambul, con el objetivo de habilitar la doble calzada que conectará desde el Coliseo de Ferias Manuel Victoria Rojas hasta la futura glorieta conocida como la “Glorieta de Estambul”.

Lee la noticia completa: ⬇⬇⬇
",,0,"06/17/2025 09:14",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02UNyDDimTPSkTsefFR5YJPuuexB1BdQd4PPWSfjqd7YoyXFgZtM5zGE2Jq7PjSuJQl,0,0,Enlaces,,,,,Total,8338,5467,147,118,11,18,,,,,254,134,120,,
1164334272400570,100064720237286,"Alcaldía de Tuluá","🎉 ¡Agéndate para vivir la Feria de Tuluá 2025! 🎉
Del miércoles 18 al lunes 23 de junio, te esperamos para disfrutar con familia y amigos de una semana llena de alegría, cultura, música, arte y tradición. 💃🏽🎭🎶

💙 Volvamos a sentir la feria, a encontrarnos y a unirnos como tulueños en esta gran celebración. 💙

📍 Coliseo de Ferias Manuel Victoria Rojas
📲 Desliza y descubre parte de la programación que tenemos para ti 👇🏽

💙 ¡Esta feria #HayQueSentirla #ParaSerFelices!🥳💪🏼",,0,"06/17/2025 08:45",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02bd6psPESppyqc3Lr3rJnvqD1nxagztk3oQdiRwqr21fYihMrqx47XEDJ2Bu6jK1Jl,0,0,Fotos,,,,,Total,31324,16248,217,132,24,61,,,,,3921,1223,,,2698
1163862605781070,100064720237286,"Alcaldía de Tuluá","#Noticias | Extensión de horarios para establecimientos en Feria de Tuluá.

Con el propósito de promover la reactivación económica, la Administración Municipal, adoptó una serie de medidas especiales que estarán vigentes desde hoy y hasta el martes 24 de junio, en el marco de la Feria de Tuluá.

Lee la noticia completa:⬇️⬇️⬇️
https://tulua.gov.co/publicaciones/6234/extension-de-horarios-para-establecimientos-en-feria-de-tulua",,0,"06/16/2025 18:21",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0vUjQJtQd7GXnV4wTbMqkJBLKxe2F7H4Ks8EADAnc11WaYtCSbNXtPGRK3fLp8x8ql,0,0,Fotos,,,,,Total,11631,7150,99,53,29,17,,,,,648,279,19,,350
1163848525782478,100064720237286,"Alcaldía de Tuluá","Obras en la carrera 30 🔧🚧

La ampliación de esta vía ya es una realidad en el salida norte de nuestro municipio, sector Estambul.🌴🚗
Un proyecto del alcalde Gustavo Vélez que embellece la entrada a nuestro municipio e impulsa la economía local con mano de obra 100% tulueña y materiales y maquinaria local.💪🏼✅ #ParaSerFelices","Obras en la carrera 30 🔧🚧

La ampliación de esta vía ya es una realidad en el salida norte de nuestro municipio, sector Estambul.🌴🚗
Un proyecto del alcalde Gustavo Vélez que embellece la entrada a nuestro municipio e impulsa la economía local con mano de obra 100% tulueña y materiales y maquinaria local.💪🏼✅ #ParaSerFelices",48,"06/16/2025 17:53",N/A,https://www.facebook.com/reel/1052896899705438/,1,0,Reels,,,,,Total,14583,6306,864,500,44,320,138713.272,10.668,0,0,312,312,,,
